8142,8143,8146,8141,8141,8139,8137,8141,8138,8140,8147,8139,8136,8144,8139,8140,8140,8137,8139,8140,8139,8142,8140,8144,8141,8139,8139,8142,8141,8140,8143,8139,8138,8141,8140,8137,8140,8140,8143,8146,8138,8140,8143,8141,8141,8141,8140,8142,8142,8140,8139,8140,8143,8144,8139,8142,8143,8141,8138,8140,8137,8139,8138,8143,8141,8144,8138,8144,8141,8139,8138,8144,8144,8141,8141,8145,8143,8137,8146,8143,8138,8141,8140,8142,8141,8140,8146,8139,8140,8143,8146,8142,8139,8142,8146,8141
8138,8142,8140,8142,8141,8146,8145,8144,8140,8141,8146,8143,8140,8142,8139,8140,8144,8144,8143,8146,8141,8138,8140,8144,8146,8139,8141,8138,8142,8139,8142,8143,8146,8141,8141,8140,8143,8142,8140,8139,8134,8140,8147,8142,8142,8146,8143,8144,8139,8142,8141,8140,8144,8141,8143,8147,8141,8137,8142,8145,8139,8144,8140,8144,8140,8144,8141,8145,8142,8142,8142,8145,8140,8144,8146,8148,8144,8141,8139,8142,8144,8144,8140,8139,8142,8146,8142,8143,8139,8141,8143,8137,8142,8142,8141,8142
8142,8140,8143,8142,8142,8144,8139,8143,8141,8145,8146,8141,8144,8138,8142,8138,8140,8140,8137,8142,8143,8145,8148,8142,8144,8142,8146,8142,8142,8141,8138,8139,8146,8138,8146,8141,8141,8141,8142,8143,8144,8146,8143,8141,8140,8140,8142,8140,8140,8143,8145,8140,8144,8141,8140,8138,8141,8137,8141,8136,8141,8143,8140,8145,8140,8147,8142,8138,8141,8143,8140,8147,8140,8146,8143,8142,8143,8141,8137,8145,8145,8140,8141,8139,8144,8144,8145,8143,8142,8141,8139,8145,8143,8141,8138,8143
8141,8136,8142,8140,8142,8143,8142,8144,8138,8141,8139,8146,8144,8145,8143,8146,8145,8140,8139,8138,8139,8142,8140,8145,8142,8141,8142,8136,8150,8139,8141,8138,8144,8137,8145,8137,8140,8138,8139,8140,8135,8140,8142,8139,8146,8139,8145,8141,8139,8142,8138,8145,8143,8139,8145,8143,8144,8139,8139,8146,8139,8139,8146,8143,8145,8139,8143,8141,8143,8139,8139,8139,8138,8143,8139,8139,8142,8142,8142,8140,8148,8144,8143,8137,8137,8138,8139,8143,8146,8142,8139,8141,8141,8145,8143,8141
8141,8142,8141,8144,8146,8148,8138,8145,8143,8144,8141,8142,8143,8144,8144,8146,8145,8145,8142,8142,8144,8141,8145,8144,8140,8141,8142,8147,8142,8143,8147,8144,8143,8140,8141,8145,8142,8141,8138,8145,8143,8141,8140,8147,8144,8140,8143,8143,8145,8137,8145,8138,8141,8142,8145,8142,8142,8140,8146,8142,8141,8147,8143,8140,8143,8142,8138,8143,8139,8144,8137,8147,8135,8144,8145,8141,8145,8140,8140,8143,8142,8143,8142,8144,8145,8142,8141,8143,8142,8141,8144,8142,8141,8142,8140,8140
8141,8139,8140,8143,8145,8145,8140,8141,8139,8142,8143,8140,8142,8142,8143,8143,8140,8138,8147,8140,8146,8144,8142,8140,8140,8138,8142,8141,8144,8140,8140,8140,8143,8141,8144,8142,8139,8143,8142,8146,8141,8143,8139,8137,8143,8141,8141,8144,8141,8140,8139,8134,8143,8147,8142,8141,8144,8136,8143,8142,8142,8137,8138,8145,8142,8139,8144,8141,8140,8143,8141,8140,8144,8138,8147,8144,8144,8144,8141,8143,8135,8137,8144,8140,8144,8144,8144,8142,8142,8141,8141,8140,8143,8143,8142,8146
8141,8143,8140,8140,8141,8143,8142,8139,8147,8140,8136,8138,8141,8140,8141,8144,8141,8141,8141,8145,8144,8142,8139,8137,8143,8141,8140,8139,8141,8141,8144,8143,8147,8148,8141,8143,8138,8139,8139,8139,8143,8139,8140,8148,8142,8141,8142,8141,8142,8145,8141,8147,8141,8139,8145,8145,8142,8140,8146,8143,8143,8145,8142,8142,8141,8143,8142,8140,8143,8142,8140,8141,8142,8144,8144,8140,8141,8144,8143,8141,8142,8145,8140,8142,8143,8142,8141,8145,8145,8144,8141,8139,8141,8148,8417,8678
8145,8144,8145,8146,8145,8143,8141,8137,8146,8145,8142,8139,8144,8147,8136,8146,8139,8142,8138,8142,8142,8141,8143,8141,8144,8142,8147,8141,8139,8138,8139,8138,8143,8138,8147,8142,8139,8142,8144,8144,8140,8145,8140,8143,8141,8142,8140,8141,8141,8143,8142,8140,8139,8143,8143,8138,8142,8140,8140,8141,8145,8146,8147,8142,8142,8143,8138,8139,8142,8143,8138,8137,8143,8141,8140,8142,8141,8142,8138,8145,8141,8138,8145,8142,8142,8147,8143,8141,8140,8141,8141,8147,8430,8516,8225,8206
8138,8144,8140,8139,8145,8139,8142,8141,8140,8137,8145,8143,8141,8139,8137,8143,8141,8142,8141,8139,8139,8141,8142,8140,8137,8143,8144,8143,8141,8142,8142,8144,8140,8142,8141,8138,8137,8142,8140,8139,8143,8142,8140,8141,8140,8136,8140,8143,8139,8140,8141,8134,8140,8145,8140,8140,8145,8140,8140,8139,8146,8143,8141,8140,8139,8140,8140,8142,8136,8141,8140,8142,8144,8143,8143,8146,8144,8143,8145,8142,8142,8146,8141,8143,8139,8141,8141,8140,8148,8143,8144,8136,8142,8142,8140,8138
8145,8143,8139,8139,8141,8143,8142,8141,8141,8142,8137,8146,8136,8141,8141,8141,8144,8144,8142,8141,8144,8142,8140,8141,8142,8140,8143,8140,8140,8137,8141,8138,8142,8137,8141,8138,8142,8140,8138,8146,8146,8142,8142,8140,8143,8140,8143,8141,8141,8144,8143,8141,8142,8143,8143,8141,8138,8144,8143,8137,8143,8137,8142,8143,8145,8142,8144,8141,8142,8147,8143,8141,8145,8141,8142,8139,8145,8135,8144,8140,8141,8143,8142,8140,8141,8147,8142,8140,8141,8139,8143,8143,8141,8140,8141,8144
8138,8143,8143,8146,8141,8144,8144,8141,8142,8144,8142,8143,8140,8145,8139,8141,8140,8143,8138,8144,8142,8144,8146,8143,8146,8142,8142,8141,8142,8136,8141,8143,8140,8141,8142,8139,8142,8146,8141,8143,8139,8144,8139,8139,8141,8143,8137,8142,8141,8140,8138,8147,8145,8143,8141,8137,8141,8140,8139,8145,8136,8142,8143,8139,8138,8138,8138,8142,8141,8141,8141,8140,8140,8143,8139,8148,8141,8136,8139,8140,8139,8139,8143,8142,8137,8142,8138,8143,8141,8142,8139,8142,8142,8143,8141,8142
8140,8138,8143,8143,8140,8142,8140,8145,8142,8139,8141,8137,8142,8140,8142,8146,8140,8138,8145,8140,8140,8141,8142,8144,8139,8140,8142,8143,8139,8140,8143,8140,8140,8143,8140,8143,8135,8144,8140,8142,8141,8144,8140,8144,8137,8142,8140,8146,8137,8142,8142,8141,8142,8141,8141,8146,8142,8142,8137,8140,8135,8140,8141,8139,8141,8144,8139,8144,8140,8144,8141,8141,8144,8142,8142,8144,8140,8137,8141,8144,8137,8147,8141,8145,8144,8140,8140,8141,8137,8143,8142,8143,8140,8144,8143,8138
8142,8142,8142,8142,8145,8141,8141,8137,8144,8141,8145,8142,8140,8143,8143,8140,8142,8146,8140,8140,8141,8137,8144,8142,8140,8141,8139,8141,8142,8140,8139,8143,8141,8143,8138,8139,8141,8137,8141,8141,8148,8140,8140,8136,8142,8142,8141,8141,8139,8140,8149,8142,8143,8144,8144,8139,8143,8135,8139,8142,8139,8141,8141,8147,8139,8144,8141,8143,8144,8143,8141,8142,8139,8143,8145,8141,8139,8137,8142,8142,8144,8140,8144,8142,8141,8147,8140,8141,8140,8137,8140,8158,8398,8496,8225,8225
8140,8147,8144,8137,8145,8143,8144,8142,8142,8143,8146,8141,8140,8139,8140,8144,8145,8138,8144,8142,8144,8142,8143,8146,8140,8141,8143,8140,8144,8139,8141,8145,8140,8141,8140,8143,8141,8146,8148,8139,8145,8145,8141,8141,8144,8141,8136,8146,8140,8141,8138,8141,8144,8140,8141,8140,8146,8134,8140,8143,8140,8143,8144,8140,8148,8139,8139,8141,8145,8142,8142,8139,8144,8145,8142,8143,8139,8144,8144,8143,8142,8138,8139,8141,8140,8186,8402,8214,8220,8148,8155,8189,8236,8138,8181,8157
8139,8144,8146,8143,8142,8141,8143,8140,8139,8144,8140,8141,8140,8141,8140,8144,8143,8140,8142,8146,8143,8147,8143,8136,8140,8143,8137,8143,8142,8141,8138,8147,8145,8143,8142,8146,8140,8141,8138,8137,8143,8141,8138,8144,8139,8136,8142,8143,8139,8144,8139,8140,8143,8142,8136,8144,8143,8142,8144,8141,8143,8142,8146,8143,8142,8141,8141,8141,8140,8142,8141,8142,8138,8142,8145,8137,8139,8144,8138,8145,8139,8143,8141,8144,8139,8143,8139,8140,8146,8142,8142,8140,8138,8140,8139,8140
8142,8140,8139,8139,8141,8142,8143,8142,8141,8142,8142,8143,8142,8143,8141,8146,8140,8139,8143,8142,8142,8145,8143,8145,8141,8137,8143,8144,8144,8146,8139,8143,8141,8142,8139,8142,8138,8143,8140,8141,8144,8138,8140,8142,8138,8140,8141,8143,8142,8146,8143,8142,8139,8141,8140,8142,8138,8144,8138,8140,8137,8142,8141,8141,8138,8142,8142,8146,8135,8142,8147,8141,8143,8140,8139,8141,8143,8143,8141,8138,8142,8142,8143,8143,8143,8143,8142,8140,8141,8142,8143,8144,8142,8141,8143,8144
